"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"06.12.2025 23:37:26 UTC","25985816342","Bestellung","303-4937845-8213950","MSEU-D63-209-4","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weinrot, L","1","amazon.de","Amazon","Klagenfurt","Kärnten","9020","MarketplaceFacilitator","15,62","3,12","0","0","0","0","0","0","-3,12","-2,79","-3,41","0","0","9,42"
"06.12.2025 23:39:04 UTC","25985816342","Bestellung","303-0319117-5953164","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Rheinau","","77866","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,85","0","0","10,06"
"06.12.2025 23:45:41 UTC","25985816342","Bestellung","028-6796541-8085102","MSEU-D63-2f-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Beige,","1","amazon.de","Amazon","Koblenz","","56070","MarketplaceFacilitator","10,48","1,99","0","0","0","0","0","0","-1,99","-1,00","-3,78","0","0","5,70"
"06.12.2025 23:50:18 UTC","25985816342","Bestellung","306-8872254-4485920","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Wien","1160","1160","MarketplaceFacilitator","16,93","3,39","0","0","0","0","0","0","-3,39","-3,02","-3,85","0","0","10,06"
"06.12.2025 23:58:28 UTC","25985816342","Erstattung","305-7854997-9661124","MSEU-D63-20-2","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau,","1","amazon.de","Amazon","Wendelstein","","90530","MarketplaceFacilitator","-11,29","-2,14","0","0","0","0","0","0","2,14","0,86","0","0","0","-10,43"
"07.12.2025 00:06:26 UTC","25985816342","Erstattung","302-9454896-8884314","MS-D06-2-4","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Embsen","Niedersachsen","21409","MarketplaceFacilitator","-9,19","-1,75","0","0","0","0","0","0","1,75","0,70","0","0","0","-8,49"
"07.12.2025 00:06:26 UTC","25985816342","Erstattung","302-9454896-8884314","MS-D06-26-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, XL Fit 85DD 90D 90DD 95BC 95D, Schwarz+weiß","1","amazon.de","Amazon","Embsen","Niedersachsen","21409","MarketplaceFacilitator","-13,86","-2,63","0","0","0","0","0","0","2,63","1,98","0","0","0","-11,88"
"07.12.2025 00:06:56 UTC","25985816342","Bestellung","306-4196920-7418739","MS-D06-2-5","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Siggelkow","","19376","MarketplaceFacilitator","12,60","2,39","0,54","0,10","0","0","-0,54","-0,10","-2,39","-1,20","-3,71","0","0","7,69"
"07.12.2025 00:10:08 UTC","25985816342","Erstattung","303-3731122-4799563","MSEU-D63-209-4","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weinrot, L","1","amazon.de","Amazon","Wien","Wien","1120","MarketplaceFacilitator","-15,62","-3,12","0","0","0","0","0","0","3,12","2,25","0","0","0","-13,37"
"07.12.2025 00:11:05 UTC","25985816342","Erstattung","304-3046098-7212313","MS-D06-209-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Bad Frankenhausen/kyffhäuser","","06567","MarketplaceFacilitator","-16,93","-3,22","0","0","0","0","0","0","3,22","2,42","0","0","0","-14,51"
"07.12.2025 00:11:43 UTC","25985816342","Bestellung","028-2325505-4326765","MSEU-D63-256-2","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Vanill","1","amazon.de","Amazon","Duisburg","Nordrhein-Westfalen","47055","MarketplaceFacilitator","13,10","2,49","0","0","0","0","0","0","-2,49","-2,34","-2,78","0","0","7,98"
"07.12.2025 00:12:17 UTC","25985816342","Bestellung","304-8242886-8080365","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Bad Saulgau","","88348","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,41","0","0","8,81"
"07.12.2025 06:31:24 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-8302666-0785108","X001XZHRXR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"07.12.2025 07:31:46 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-6139530-8529939","X001C7KRGP","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"07.12.2025 09:05:11 UTC","25985816342","Erstattung","303-8302666-0785108","MSEU-D63-206-4","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Kirchheim Am Neckar","","74366","MarketplaceFacilitator","-15,12","-2,87","0","0","0","0","0","0","2,87","2,16","0","0","0","-12,96"
"07.12.2025 09:52:23 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-7609061-6825166","X001XZHRXR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"07.12.2025 11:01:42 UTC","25985816342","Versand durch Amazon Lagergebühr","","","FBA-Lagergebühr","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1.878,92","-1.878,92"
"07.12.2025 13:27:06 UTC","25985816342","Erstattung","028-7189928-3774724","MSEU1-D25-209-4","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 3er Pack, Schwarz + gra","1","amazon.de","Amazon","Paderborn","","33102","MarketplaceFacilitator","-19,99","-3,80","0","0","0","0","0","0","3,80","2,86","0","0","0","-17,13"
"07.12.2025 13:27:34 UTC","25985816342","Erstattung","028-7189928-3774724","MSEU-D63-209-4","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weinrot, L","1","amazon.de","Amazon","Paderborn","","33102","MarketplaceFacilitator","-15,62","-2,97","0","0","0","0","0","0","2,97","2,23","0","0","0","-13,39"
"07.12.2025 16:24:43 UTC","25985816342","Bestellung","306-0085955-9766728","MSEU-D70-7-2","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Wien","Vienna","1230","MarketplaceFacilitator","9,67","1,93","0","0","0","0","0","0","-1,93","-0,92","-3,16","0","0","5,59"
"07.12.2025 17:35:37 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-1491880-8054750","X0019SBITR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"07.12.2025 21:20:51 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-1269611-0969149","X001WUIAGL","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"07.12.2025 22:34:45 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-4058774-8908368","X0019SDKPR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"07.12.2025 23:11:12 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-2386610-4037921","X001C7OVXF","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"08.12.2025 00:23:48 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-3308214-5936331","X0027C36ML","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.12.2025 02:23:58 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-7225371-8201134","X001XZKATP","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"08.12.2025 06:35:22 UTC","25985816342","Bestellung","302-6891477-2129124","MSEU-D63-20-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau,","1","amazon.de","Amazon","Potsdam","Brandenburg","14476","MarketplaceFacilitator","12,09","2,30","0","0","0","0","0","0","-2,30","-1,15","-3,54","0","0","7,40"
"08.12.2025 07:10:05 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-3409115-6838765","X0027C2V3B","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.12.2025 07:38:09 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-6936276-0593905","X0019SDKOX","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"08.12.2025 09:40:21 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-5210869-6685135","X001XZKL5D","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"08.12.2025 09:49:42 UTC","25985816342","Anpassung","","MSEU1-D25-268-2","Versand durch Amazon Erstattung für Lagerbestand -  Allgemeine Anpassung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-13,17","-13,17"
"08.12.2025 10:20:43 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-5778952-7591564","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.12.2025 11:12:21 UTC","25985816342","Bestellung","028-2090770-5645930","MS-D06-209-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Berlin","","12629","MarketplaceFacilitator","18,82","3,57","0","0","0","0","0","0","-3,57","-3,36","-3,78","0","0","11,68"
"08.12.2025 11:16:07 UTC","25985816342","Bestellung","028-7015581-4469952","MS-D06-234-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+blau+rosa, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","München","","81925","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,78","0","0","10,13"
"08.12.2025 11:23:48 UTC","25985816342","Bestellung","304-4119217-3525152","MS-D06-206-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Bernau A. Chiemsee","","83233","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,78","0","0","10,13"
"08.12.2025 11:31:50 UTC","25985816342","Bestellung","302-5624785-3813113","MSEU-D63-209-5","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Vitis","Niederösterreich","3902","MarketplaceFacilitator","14,87","2,97","0","0","0","0","0","0","-2,97","-2,65","-3,85","0","0","8,37"
"08.12.2025 11:32:07 UTC","25985816342","Bestellung","306-6404989-1952351","MS-D06-20-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, S Fit 65B 65C 65D 70BC 70D 75BC, Schwarz+grau","1","amazon.de","Amazon","Berlin","","12051","MarketplaceFacilitator","14,04","2,67","0","0","0","0","0","0","-2,67","-2,51","-3,24","0","0","8,29"
"08.12.2025 11:39:54 UTC","25985816342","Bestellung","305-1923065-9933139","MSEU-D63-209-5","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Dortmund","","44328","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,85","0","0","8,37"
"08.12.2025 12:14:22 UTC","25985816342","Bestellung","306-0043376-4204353","MSEU-D63-209-4","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weinrot, L","1","amazon.de","Amazon","Baar-ebenhausen","","85107","MarketplaceFacilitator","15,62","2,97","0","0","0","0","0","0","-2,97","-2,79","-3,41","0","0","9,42"
"08.12.2025 12:26:04 UTC","25985816342","Anpassung","","MSEU-D71-5-3","Versand durch Amazon Erstattung für Lagerbestand -  Allgemeine Anpassung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-7,40","-7,40"
"08.12.2025 12:30:30 UTC","25985816342","Bestellung","028-0443083-7755526","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Kassel","","34119","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,41","0","0","8,81"
"08.12.2025 12:32:18 UTC","25985816342","Bestellung","028-5624457-1224316","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Saterland","","26683","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,41","0","0","10,50"
"08.12.2025 12:36:44 UTC","25985816342","Erstattung","302-0485041-0644306","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Sulzbach-Rosenberg","","92237","MarketplaceFacilitator","-16,93","-3,22","0","0","0","0","0","0","3,22","2,42","0","0","0","-14,51"
"08.12.2025 12:38:41 UTC","25985816342","Bestellung","305-8401327-3089920","MSEU-D63-206-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weiß, M","1","amazon.de","Amazon","Hamburg","Hamburg","22303","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,85","0","0","8,37"
"08.12.2025 12:40:39 UTC","25985816342","Bestellung","028-5294381-3877103","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Neuenburg Am Rhein","","79395","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,41","0","0","8,81"
"08.12.2025 12:48:12 UTC","25985816342","Bestellung","305-7409530-9273939","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Aachen","Nordrhein-Westfalen","52072","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,41","0","0","9,01"
"08.12.2025 12:53:26 UTC","25985816342","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-0231427-1989123","X001XZHKW5","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,69","0","0","-1,69"
"08.12.2025 13:02:29 UTC","25985816342","Bestellung","302-6774677-5657169","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Seelow","","15306","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,41","0","0","10,50"
"08.12.2025 13:19:33 UTC","25985816342","Bestellung","303-8498969-3789910","MS-D06-20-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, L Fit 80D 80DD 80E 85D 90BC 90D, Schwarz+grau","1","amazon.de","Amazon","Büren","","33142","MarketplaceFacilitator","13,30","2,53","0","0","0","0","0","0","-2,53","-2,37","-3,78","0","0","7,15"
"08.12.2025 13:22:29 UTC","25985816342","Bestellung","028-3529149-2073944","MSEU-D63-20-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau,","1","amazon.de","Amazon","Essen","","45257","MarketplaceFacilitator","12,09","2,30","0","0","0","0","0","0","-2,30","-1,15","-3,54","0","0","7,40"
"08.12.2025 13:44:56 UTC","25985816342","Erstattung","028-1308441-0643552","MSEU-D63-206-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weiß, M","1","amazon.de","Amazon","Baiern","","85625","MarketplaceFacilitator","-14,87","-2,82","0","0","0","0","0","0","2,82","2,12","0","0","0","-12,75"
"08.12.2025 13:49:48 UTC","25985816342","Bestellung","302-3508719-7561104","MS-D06-26-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, XL Fit 85DD 90D 90DD 95BC 95D, Schwarz+weiß","1","amazon.de","Amazon","Konz","","54329","MarketplaceFacilitator","14,04","2,67","0","0","0","0","0","0","-2,67","-2,51","-2,78","0","0","8,75"
"08.12.2025 13:49:48 UTC","25985816342","Bestellung","302-3508719-7561104","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Konz","","54329","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,41","0","0","10,50"
"08.12.2025 14:12:05 UTC","25985816342","Bestellung","028-2637733-4602707","MS-D06-209-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Neusiedl bei Pernitz","","2763","MarketplaceFacilitator","16,93","3,39","0","0","0","0","0","0","-3,39","-3,02","-3,78","0","0","10,13"
"08.12.2025 14:41:16 UTC","25985816342","Bestellung","302-1913898-4590701","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Korb","","71404","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,41","0","0","10,50"
"08.12.2025 14:43:18 UTC","25985816342","Bestellung","304-9479398-7218710","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Hann. Münden","","34346","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,85","0","0","10,06"
"08.12.2025 14:45:09 UTC","25985816342","Bestellung","306-7997015-0002758","MSEU-D71-2-2","ANGOOL Damen BH Ohne Bügel Mittlerer Halt Sport BH Rückenverschluss Verstellbar Träger Klassische Schlaf Bra Gepolstert V-Ausschnitt Seamless, Schw","1","amazon.de","Amazon","Langenneufnach","","86863","MarketplaceFacilitator","10,73","2,04","0","0","0","0","0","0","-2,04","-1,02","-3,16","0","0","6,55"
"08.12.2025 15:10:09 UTC","26075039382","Bestellung","028-2242231-1429929","MS-D06-348-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Rosa blau azurblau, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Lingen (Ems)","","49808","MarketplaceFacilitator","17,87","3,40","0","0","0","0","0","0","-3,40","-3,19","-3,48","0","0","11,20"
"08.12.2025 15:11:28 UTC","26075039382","Versand durch Amazon Lagergebühr","306-9569716-9203524","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,74","-0,74"
"08.12.2025 15:19:03 UTC","26075039382","Bestellung","303-6021274-9442710","MSEU-D63-206-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym, Schwarz+Grau+Weiß, M","1","amazon.de","Amazon","Solingen","","42655","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,85","0","0","8,37"
"08.12.2025 15:20:58 UTC","26075039382","Bestellung","305-7501776-8604367","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Zaberfeld","","74374","MarketplaceFacilitator","25,20","4,79","0,71","0,13","0","0","-0,71","-0,13","-4,79","-4,50","-3,41","0","0","17,29"
"08.12.2025 15:22:54 UTC","26075039382","Bestellung","306-6914482-4608368","MSEU1-D29-2-4","ANGOOL Sport BH Damen Starker Halt Push Up Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Nahtlose Ribbed Ohne Bügel Joggen Yoga Fitness,","1","amazon.de","Amazon","Duisburg","","47137","MarketplaceFacilitator","10,13","1,93","0","0","0","0","0","0","-1,93","-0,96","-3,16","0","0","6,01"
"08.12.2025 15:26:10 UTC","26075039382","Bestellung","302-1879702-1761965","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Wadern","","66687","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,41","0","0","10,50"
"08.12.2025 15:27:48 UTC","26075039382","Bestellung","304-4241655-0885902","MS-D06-234-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+blau+rosa, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Pirmasens","","66953","MarketplaceFacilitator","16,93","3,22","0","0","0","0","0","0","-3,22","-3,02","-3,78","0","0","10,13"
"08.12.2025 15:51:43 UTC","26075039382","Bestellung","302-6258678-6096345","MSEU-D63-206-2","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Linnich","","52441","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,48","0","0","8,74"
"08.12.2025 15:54:52 UTC","26075039382","Bestellung","303-1253229-0773952","MSEU-D63-209-5","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Backnang","","71522","MarketplaceFacilitator","14,87","2,82","0","0","0","0","0","0","-2,82","-2,65","-3,85","0","0","8,37"
"08.12.2025 16:03:25 UTC","26075039382","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-0150690-3064360","X0019SD0N9","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
