"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"6 Dec 2025 19:12:59 UTC","25999281222","Order","203-9404261-3911552","MS-D06-209-3","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, M Fit 32DD 32E 34D 34DD 36B 36C 38B 38C","1","amazon.co.uk","Amazon","Runcorn","","WA7 2","MarketplaceFacilitator","13.86","2.77","0","0","0","0","0","0","-2.77","-2.49","-3.25","-0.12","0","8.00"
"6 Dec 2025 19:28:45 UTC","25999281222","Order","205-6277746-5614701","MSUK-D74-6-6","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, XXL","1","amazon.co.uk","Amazon","STOCKTON-ON-TEES","","TS18 5","MarketplaceFacilitator","10.76","2.15","0","0","0","0","0","0","-2.15","-1.03","-2.77","-0.08","0","6.88"
"6 Dec 2025 19:57:58 UTC","25999281222","Order","205-4946911-3166733","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","ST. IVES","","PE27 3","MarketplaceFacilitator","11.07","2.22","0.33","0.07","0","0","-0.33","-0.07","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 20:03:23 UTC","25999281222","Order","202-4686735-4296334","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","LETCHWORTH GARDEN CITY","Hertfordshire","SG6 2","MarketplaceFacilitator","11.23","2.25","0","0","0","0","0","0","-2.25","-1.08","-3.00","-0.08","0","7.07"
"6 Dec 2025 20:04:38 UTC","25999281222","FBA Customer Return Fee","206-6341250-8125943","X0019SDKN9","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Dec 2025 20:12:50 UTC","25999281222","Refund","202-4686735-4296334","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","LETCHWORTH GARDEN CITY","Hertfordshire","SG6 2","MarketplaceFacilitator","-11.23","-2.25","0","0","0","0","0","0","2.25","0.86","0","0.02","0","-10.35"
"6 Dec 2025 20:31:02 UTC","25999281222","Order","206-7323079-8642730","MS-D22-506-3","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, White+Gray+Beige, M Fit 32DD 36B 36C 38B 38C","2","amazon.co.uk","Amazon","BOURNE","","PE10 9","MarketplaceFacilitator","23.78","4.76","0","0","0","0","0","0","-4.76","-2.28","-5.54","-0.16","0","15.80"
"6 Dec 2025 20:45:20 UTC","25999281222","Order","202-8372238-8164350","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","Buckie","Moray","AB56 1","MarketplaceFacilitator","11.23","2.25","0","0","0","0","0","0","-2.25","-1.08","-3.00","-0.08","0","7.07"
"6 Dec 2025 20:51:27 UTC","25999281222","Order","203-9404261-3911552","MSUK-D25-268-3","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+White+Green,M","1","amazon.co.uk","Amazon","Runcorn","","WA7 2","MarketplaceFacilitator","14.84","2.97","0","0","0","0","0","0","-2.97","-2.67","-3.28","-0.12","0","8.77"
"6 Dec 2025 21:06:32 UTC","25999281222","Order","206-1304104-5294757","MSUK-D74-6-5","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, XL","1","amazon.co.uk","Amazon","Sunbury on Thames","Middx","TW16 7","MarketplaceFacilitator","14.16","2.83","0","0","0","0","0","0","-2.83","-2.55","-2.77","-0.11","0","8.73"
"6 Dec 2025 21:21:25 UTC","25999281222","Order","026-8714400-6358700","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","LONDON","","N1 5","MarketplaceFacilitator","11.07","2.22","0.82","0.17","0","0","-0.82","-0.17","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 21:40:20 UTC","25999281222","Order","026-2257349-6719539","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","LEICESTER","","LE4 9","MarketplaceFacilitator","11.07","2.22","0.82","0.17","0","0","-0.82","-0.17","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 21:52:03 UTC","25999281222","Order","205-6334597-3844361","MSUK-D74-2-6","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Black, XXL","1","amazon.co.uk","Amazon","TEMPLECOMBE","","BA8 0","MarketplaceFacilitator","10.76","2.15","0","0","0","0","0","0","-2.15","-1.03","-2.77","-0.08","0","6.88"
"6 Dec 2025 22:06:52 UTC","25999281222","FBA Customer Return Fee","205-6371019-3155526","X0027AGYOZ","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.36","0","0","-1.36"
"6 Dec 2025 22:13:54 UTC","25999281222","Refund","026-6038627-7685967","MSUK-D70-2-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, M","1","amazon.co.uk","Amazon","HALESOWEN","","B63 3","MarketplaceFacilitator","-11.07","-2.22","0","0","0","0","0","0","2.22","0.85","0","0.02","0","-10.20"
"6 Dec 2025 22:30:05 UTC","25999281222","Refund","205-6208136-0318769","MSUK-D25-206-4","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+Grey+White, L","1","amazon.co.uk","Amazon","MEXBOROUGH","S Yorkshire","S64 0","MarketplaceFacilitator","-13.49","-2.70","0","0","0","0","0","0","2.70","1.94","0","0.05","0","-11.50"
"6 Dec 2025 22:35:17 UTC","25999281222","Order","202-5130875-2672322","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","HARTLEPOOL","Cleveland","TS27 3","MarketplaceFacilitator","11.07","2.22","0.56","0.11","0","0","-0.56","-0.11","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 22:38:11 UTC","25999281222","Order","206-5060238-5322730","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","BOOTLE","","L20 0","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 22:49:50 UTC","25999281222","Order","205-2382619-2138734","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","ROSLIN","","EH25 9","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 22:55:42 UTC","25999281222","Order","203-1616882-1661142","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","LIVERPOOL","","L19 1","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 23:08:13 UTC","25999281222","Order","026-2452283-5058700","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","Walsall","West Midlands","WS9 8","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 23:13:28 UTC","25999281222","Order","202-4492381-4465953","MSUK-D47-2-4","ANGOOL Bandeau Bra Women Padded Strapless Seamless Bra Tube Tops Invisible Bralettes with Convertible Straps,Black,L","1","amazon.co.uk","Amazon","CARDIFF","","CF11 8","MarketplaceFacilitator","9.91","1.98","0","0","0","0","0","0","-1.98","-0.95","-2.77","-0.08","0","6.11"
"6 Dec 2025 23:46:08 UTC","25999281222","Order","203-0693553-4525900","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","NEWTOWNARDS","","BT22 1","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"6 Dec 2025 23:47:57 UTC","25999281222","Order","206-4433673-7092350","MS-D23-2-3","ANGOOL Padded Sports Bra Wirefree Mid Impact Yoga Bras Unique Cross Back Strappy for Gym Yoga Black","1","amazon.co.uk","Amazon","SWINDON","","SN5 6","MarketplaceFacilitator","8.12","1.62","0","0","0","0","0","0","-1.62","-0.78","-2.65","-0.07","0","4.62"
"7 Dec 2025 02:11:29 UTC","25999281222","FBA Customer Return Fee","204-6825086-9925132","X0019SD9WL","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.49","0","0","-1.49"
"7 Dec 2025 03:17:54 UTC","25999281222","FBA Inventory Fee","","","FBA storage fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-612.80","-612.80"
"7 Dec 2025 04:45:43 UTC","25999281222","Refund","204-6825086-9925132","MS-D06-2-3-","ANGOOL Sports Bras for Women, Racerback Yoga Bra Padded Mid Impact Support for Workout Fitness Black","1","amazon.co.uk","Amazon","Widnes","Cheshire","WA8 9","MarketplaceFacilitator","-8.66","-1.73","0","0","0","0","0","0","1.73","0.66","0","0.02","0","-7.98"
"7 Dec 2025 09:50:20 UTC","25999281222","FBA Customer Return Fee","203-8020048-6071549","X0027D20K9","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"7 Dec 2025 10:00:39 UTC","25999281222","Order","026-5966390-4654756","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","DONINGTON LE HEATH","Leicestershire","LE67 2","MarketplaceFacilitator","11.07","2.22","1.66","0.33","0","0","0","0","-2.55","-1.06","-4.66","-0.11","0","6.90"
"7 Dec 2025 12:24:41 UTC","25999281222","Refund","203-8020048-6071549","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","LONDON","","SW2 1","MarketplaceFacilitator","-15.82","-3.17","-0.42","-0.08","0","0","0.42","0.08","3.17","2.28","0","0.06","0","-13.48"
"7 Dec 2025 13:13:03 UTC","25999281222","Order","205-3830503-6542765","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","WINDERMERE","","LA23 2","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"7 Dec 2025 14:10:16 UTC","25999281222","Order","206-0753632-2886732","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","CLEATOR MOOR","","CA25 5","MarketplaceFacilitator","11.07","2.22","0","0","0","0","0","0","-2.22","-1.06","-3.00","-0.08","0","6.93"
"7 Dec 2025 14:13:42 UTC","25999281222","Order","202-9618215-0785943","MS-D06-209-3","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, M Fit 32DD 32E 34D 34DD 36B 36C 38B 38C","1","amazon.co.uk","Amazon","MILTON KEYNES","","MK7 6","MarketplaceFacilitator","13.86","2.77","0","0","0","0","0","0","-2.77","-2.49","-3.25","-0.12","0","8.00"
